Customer_ID,Period,Rebate_Rate,Rebate_Amount,Rebate_Program_ID
C00053,2026-03-01,0.0224,8.79,RP0053
C00053,2026-04-01,0.0224,98.91,RP0053
C00053,2026-05-01,0.0224,72.51,RP0053
C00053,2026-06-01,0.0224,51.43,RP0053
C00053,2026-07-01,0.0224,64.45,RP0053
C00053,2026-08-01,0.0224,58.83,RP0053
C00054,2024-09-01,0.0223,163.57,RP0054
C00054,2024-11-01,0.0223,37.76,RP0054
C00054,2024-12-01,0.0223,20.52,RP0054
C00054,2025-02-01,0.0223,40.08,RP0054
C00054,2025-04-01,0.0223,57.03,RP0054
C00054,2025-05-01,0.0223,194.47,RP0054
C00054,2025-06-01,0.0223,46.9,RP0054
C00054,2025-07-01,0.0223,131.3,RP0054
C00054,2025-08-01,0.0223,203.64,RP0054
C00054,2025-09-01,0.0223,27.63,RP0054
C00054,2025-12-01,0.0223,22.47,RP0054
C00054,2026-01-01,0.0223,45.95,RP0054
C00054,2026-02-01,0.0223,191.36,RP0054
C00054,2026-03-01,0.0223,14.81,RP0054
C00054,2026-04-01,0.0223,129.36,RP0054
C00054,2026-05-01,0.0223,40.98,RP0054
C00054,2026-06-01,0.0223,87.22,RP0054
C00054,2026-07-01,0.0223,165.69,RP0054
C00055,2024-10-01,0.0,0.0,RP0055
C00055,2024-11-01,0.0,0.0,RP0055
C00055,2024-12-01,0.0,0.0,RP0055
C00055,2025-02-01,0.0,0.0,RP0055
C00055,2025-04-01,0.0,0.0,RP0055
C00055,2025-05-01,0.0,0.0,RP0055
C00055,2025-06-01,0.0,0.0,RP0055
C00055,2025-07-01,0.0,0.0,RP0055
C00055,2025-08-01,0.0,0.0,RP0055
C00055,2025-11-01,0.0,0.0,RP0055
C00055,2025-12-01,0.0,0.0,RP0055
C00055,2026-01-01,0.0,0.0,RP0055
C00055,2026-02-01,0.0,0.0,RP0055
C00055,2026-03-01,0.0,0.0,RP0055
C00055,2026-04-01,0.0,0.0,RP0055
C00055,2026-05-01,0.0,0.0,RP0055
C00055,2026-06-01,0.0,0.0,RP0055
C00055,2026-08-01,0.0,0.0,RP0055
C00056,2024-09-01,0.0,0.0,RP0056
C00056,2024-10-01,0.0,0.0,RP0056
C00056,2025-04-01,0.0,0.0,RP0056
C00056,2025-05-01,0.0,0.0,RP0056
C00056,2025-06-01,0.0,0.0,RP0056
C00056,2025-07-01,0.0,0.0,RP0056
C00056,2025-09-01,0.0,0.0,RP0056
C00056,2025-11-01,0.0,0.0,RP0056
C00056,2026-02-01,0.0,0.0,RP0056
C00056,2026-04-01,0.0,0.0,RP0056
C00056,2026-06-01,0.0,0.0,RP0056
C00056,2026-07-01,0.0,0.0,RP0056
C00057,2024-10-01,0.0,0.0,RP0057
C00057,2024-11-01,0.0,0.0,RP0057
C00057,2024-12-01,0.0,0.0,RP0057
C00057,2025-02-01,0.0,0.0,RP0057
C00057,2025-03-01,0.0,0.0,RP0057
C00057,2025-04-01,0.0,0.0,RP0057
C00057,2025-06-01,0.0,0.0,RP0057
C00057,2025-07-01,0.0,0.0,RP0057
C00057,2025-08-01,0.0,0.0,RP0057
C00057,2025-12-01,0.0,0.0,RP0057
C00057,2026-03-01,0.0,0.0,RP0057
C00057,2026-04-01,0.0,0.0,RP0057
C00057,2026-07-01,0.0,0.0,RP0057
C00058,2024-10-01,0.0,0.0,RP0058
C00058,2024-12-01,0.0,0.0,RP0058
C00058,2025-01-01,0.0,0.0,RP0058
C00058,2025-03-01,0.0,0.0,RP0058
C00058,2025-04-01,0.0,0.0,RP0058
C00058,2025-05-01,0.0,0.0,RP0058
C00058,2025-06-01,0.0,0.0,RP0058
C00058,2025-07-01,0.0,0.0,RP0058
C00058,2025-08-01,0.0,0.0,RP0058
C00058,2025-10-01,0.0,0.0,RP0058
C00058,2025-11-01,0.0,0.0,RP0058
C00058,2025-12-01,0.0,0.0,RP0058
C00058,2026-02-01,0.0,0.0,RP0058
C00058,2026-03-01,0.0,0.0,RP0058
C00058,2026-04-01,0.0,0.0,RP0058
C00059,2024-09-01,0.0,0.0,RP0059
C00059,2024-12-01,0.0,0.0,RP0059
C00059,2025-02-01,0.0,0.0,RP0059
C00059,2025-05-01,0.0,0.0,RP0059
C00059,2025-06-01,0.0,0.0,RP0059
C00059,2025-07-01,0.0,0.0,RP0059
C00059,2025-08-01,0.0,0.0,RP0059
C00059,2025-09-01,0.0,0.0,RP0059
C00059,2025-10-01,0.0,0.0,RP0059
C00059,2025-11-01,0.0,0.0,RP0059
C00059,2026-02-01,0.0,0.0,RP0059
C00059,2026-05-01,0.0,0.0,RP0059
C00059,2026-07-01,0.0,0.0,RP0059
C00060,2024-09-01,0.0,0.0,RP0060
C00060,2024-10-01,0.0,0.0,RP0060
C00060,2024-11-01,0.0,0.0,RP0060
C00060,2025-01-01,0.0,0.0,RP0060
C00060,2025-04-01,0.0,0.0,RP0060
C00060,2025-06-01,0.0,0.0,RP0060
C00060,2025-08-01,0.0,0.0,RP0060
C00060,2025-09-01,0.0,0.0,RP0060
C00060,2025-10-01,0.0,0.0,RP0060
C00060,2025-11-01,0.0,0.0,RP0060
C00060,2025-12-01,0.0,0.0,RP0060
C00060,2026-01-01,0.0,0.0,RP0060
C00060,2026-05-01,0.0,0.0,RP0060
C00060,2026-06-01,0.0,0.0,RP0060
C00060,2026-07-01,0.0,0.0,RP0060
C00061,2024-10-01,0.0,0.0,RP0061
C00061,2024-12-01,0.0,0.0,RP0061
C00061,2025-01-01,0.0,0.0,RP0061
C00061,2025-02-01,0.0,0.0,RP0061
C00061,2025-03-01,0.0,0.0,RP0061
C00061,2025-04-01,0.0,0.0,RP0061
C00061,2025-05-01,0.0,0.0,RP0061
C00061,2025-06-01,0.0,0.0,RP0061
C00061,2025-07-01,0.0,0.0,RP0061
C00061,2025-08-01,0.0,0.0,RP0061
C00061,2025-09-01,0.0,0.0,RP0061
C00061,2025-10-01,0.0,0.0,RP0061
C00061,2025-11-01,0.0,0.0,RP0061
C00061,2025-12-01,0.0,0.0,RP0061
C00061,2026-01-01,0.0,0.0,RP0061
C00061,2026-04-01,0.0,0.0,RP0061
C00061,2026-06-01,0.0,0.0,RP0061
C00061,2026-07-01,0.0,0.0,RP0061
C00062,2025-02-01,0.0,0.0,RP0062
C00062,2025-03-01,0.0,0.0,RP0062
C00062,2025-04-01,0.0,0.0,RP0062
C00062,2025-06-01,0.0,0.0,RP0062
C00062,2025-10-01,0.0,0.0,RP0062
C00062,2025-12-01,0.0,0.0,RP0062
C00062,2026-01-01,0.0,0.0,RP0062
C00062,2026-06-01,0.0,0.0,RP0062
C00062,2026-08-01,0.0,0.0,RP0062
C00063,2024-09-01,0.0,0.0,RP0063
C00063,2024-10-01,0.0,0.0,RP0063
C00063,2024-11-01,0.0,0.0,RP0063
C00063,2025-10-01,0.0,0.0,RP0063
C00063,2025-11-01,0.0,0.0,RP0063
C00063,2025-12-01,0.0,0.0,RP0063
C00063,2026-01-01,0.0,0.0,RP0063
C00063,2026-05-01,0.0,0.0,RP0063
C00063,2026-06-01,0.0,0.0,RP0063
C00063,2026-07-01,0.0,0.0,RP0063
C00063,2026-08-01,0.0,0.0,RP0063
C00064,2024-11-01,0.0,0.0,RP0064
C00064,2024-12-01,0.0,0.0,RP0064
C00064,2025-01-01,0.0,0.0,RP0064
C00064,2025-02-01,0.0,0.0,RP0064
C00064,2025-04-01,0.0,0.0,RP0064
C00064,2025-05-01,0.0,0.0,RP0064
C00064,2025-07-01,0.0,0.0,RP0064
C00064,2026-04-01,0.0,0.0,RP0064
C00064,2026-07-01,0.0,0.0,RP0064
C00065,2024-09-01,0.0,0.0,RP0065
C00065,2024-10-01,0.0,0.0,RP0065
C00065,2025-01-01,0.0,0.0,RP0065
C00065,2025-04-01,0.0,0.0,RP0065
C00065,2025-06-01,0.0,0.0,RP0065
C00065,2025-07-01,0.0,0.0,RP0065
C00065,2025-08-01,0.0,0.0,RP0065
C00065,2025-09-01,0.0,0.0,RP0065
C00065,2025-10-01,0.0,0.0,RP0065
C00065,2025-12-01,0.0,0.0,RP0065
C00065,2026-01-01,0.0,0.0,RP0065
C00065,2026-02-01,0.0,0.0,RP0065
C00065,2026-03-01,0.0,0.0,RP0065
C00065,2026-05-01,0.0,0.0,RP0065
C00065,2026-06-01,0.0,0.0,RP0065
C00065,2026-07-01,0.0,0.0,RP0065
C00066,2024-09-01,0.0,0.0,RP0066
C00066,2025-03-01,0.0,0.0,RP0066
C00066,2025-04-01,0.0,0.0,RP0066
C00066,2025-05-01,0.0,0.0,RP0066
C00066,2025-09-01,0.0,0.0,RP0066
C00066,2025-10-01,0.0,0.0,RP0066
C00066,2026-01-01,0.0,0.0,RP0066
C00066,2026-03-01,0.0,0.0,RP0066
C00066,2026-06-01,0.0,0.0,RP0066
C00066,2026-08-01,0.0,0.0,RP0066
C00067,2024-09-01,0.0,0.0,RP0067
C00067,2024-12-01,0.0,0.0,RP0067
C00067,2025-01-01,0.0,0.0,RP0067
C00067,2025-02-01,0.0,0.0,RP0067
C00067,2025-03-01,0.0,0.0,RP0067
C00067,2025-06-01,0.0,0.0,RP0067
C00067,2025-08-01,0.0,0.0,RP0067
C00067,2025-09-01,0.0,0.0,RP0067
C00067,2025-10-01,0.0,0.0,RP0067
C00067,2025-12-01,0.0,0.0,RP0067
C00067,2026-01-01,0.0,0.0,RP0067
C00067,2026-02-01,0.0,0.0,RP0067
C00067,2026-03-01,0.0,0.0,RP0067
C00067,2026-05-01,0.0,0.0,RP0067
C00067,2026-07-01,0.0,0.0,RP0067
C00067,2026-08-01,0.0,0.0,RP0067
C00068,2025-03-01,0.0,0.0,RP0068
C00068,2025-07-01,0.0,0.0,RP0068
C00068,2025-08-01,0.0,0.0,RP0068
C00068,2025-10-01,0.0,0.0,RP0068
C00068,2025-11-01,0.0,0.0,RP0068
C00068,2025-12-01,0.0,0.0,RP0068
C00068,2026-06-01,0.0,0.0,RP0068
C00068,2026-08-01,0.0,0.0,RP0068
C00069,2024-10-01,0.0,0.0,RP0069
C00069,2024-11-01,0.0,0.0,RP0069
C00069,2024-12-01,0.0,0.0,RP0069
C00069,2025-01-01,0.0,0.0,RP0069
C00069,2025-02-01,0.0,0.0,RP0069
C00069,2025-04-01,0.0,0.0,RP0069
C00069,2025-05-01,0.0,0.0,RP0069
C00069,2025-07-01,0.0,0.0,RP0069
C00069,2025-08-01,0.0,0.0,RP0069
C00069,2025-09-01,0.0,0.0,RP0069
C00069,2025-11-01,0.0,0.0,RP0069
C00069,2025-12-01,0.0,0.0,RP0069
C00069,2026-03-01,0.0,0.0,RP0069
C00069,2026-06-01,0.0,0.0,RP0069
C00070,2024-09-01,0.0,0.0,RP0070
C00070,2025-02-01,0.0,0.0,RP0070
C00070,2025-05-01,0.0,0.0,RP0070
C00070,2025-06-01,0.0,0.0,RP0070
C00070,2025-07-01,0.0,0.0,RP0070
C00070,2025-10-01,0.0,0.0,RP0070
C00070,2025-12-01,0.0,0.0,RP0070
C00070,2026-01-01,0.0,0.0,RP0070
C00070,2026-03-01,0.0,0.0,RP0070
C00070,2026-08-01,0.0,0.0,RP0070
C00071,2024-09-01,0.0,0.0,RP0071
C00071,2024-10-01,0.0,0.0,RP0071
C00071,2024-11-01,0.0,0.0,RP0071
C00071,2025-02-01,0.0,0.0,RP0071
C00071,2025-05-01,0.0,0.0,RP0071
C00071,2025-06-01,0.0,0.0,RP0071
C00071,2025-08-01,0.0,0.0,RP0071
C00071,2025-09-01,0.0,0.0,RP0071
C00071,2025-10-01,0.0,0.0,RP0071
C00071,2025-11-01,0.0,0.0,RP0071
C00071,2025-12-01,0.0,0.0,RP0071
C00071,2026-01-01,0.0,0.0,RP0071
C00071,2026-03-01,0.0,0.0,RP0071
C00071,2026-05-01,0.0,0.0,RP0071
C00071,2026-07-01,0.0,0.0,RP0071
C00072,2024-09-01,0.0,0.0,RP0072
C00072,2025-01-01,0.0,0.0,RP0072
C00072,2025-02-01,0.0,0.0,RP0072
C00072,2025-03-01,0.0,0.0,RP0072
C00072,2025-07-01,0.0,0.0,RP0072
C00072,2025-08-01,0.0,0.0,RP0072
C00072,2025-09-01,0.0,0.0,RP0072
C00072,2025-11-01,0.0,0.0,RP0072
C00072,2025-12-01,0.0,0.0,RP0072
C00072,2026-02-01,0.0,0.0,RP0072
C00072,2026-04-01,0.0,0.0,RP0072
C00072,2026-05-01,0.0,0.0,RP0072
C00072,2026-06-01,0.0,0.0,RP0072
C00072,2026-08-01,0.0,0.0,RP0072
C00073,2024-09-01,0.0,0.0,RP0073
C00073,2024-10-01,0.0,0.0,RP0073
C00073,2024-11-01,0.0,0.0,RP0073
C00073,2024-12-01,0.0,0.0,RP0073
C00073,2025-02-01,0.0,0.0,RP0073
C00073,2025-04-01,0.0,0.0,RP0073
C00073,2025-09-01,0.0,0.0,RP0073
C00073,2025-10-01,0.0,0.0,RP0073
C00073,2025-12-01,0.0,0.0,RP0073
C00073,2026-03-01,0.0,0.0,RP0073
C00073,2026-04-01,0.0,0.0,RP0073
C00073,2026-06-01,0.0,0.0,RP0073
C00074,2024-09-01,0.0,0.0,RP0074
C00074,2024-12-01,0.0,0.0,RP0074
C00074,2025-01-01,0.0,0.0,RP0074
C00074,2025-04-01,0.0,0.0,RP0074
C00074,2025-05-01,0.0,0.0,RP0074
C00074,2025-06-01,0.0,0.0,RP0074
C00074,2025-08-01,0.0,0.0,RP0074
C00074,2025-12-01,0.0,0.0,RP0074
C00074,2026-01-01,0.0,0.0,RP0074
C00074,2026-03-01,0.0,0.0,RP0074
C00074,2026-04-01,0.0,0.0,RP0074
C00074,2026-06-01,0.0,0.0,RP0074
C00074,2026-08-01,0.0,0.0,RP0074
C00075,2024-09-01,0.0,0.0,RP0075
C00075,2024-10-01,0.0,0.0,RP0075
C00075,2024-11-01,0.0,0.0,RP0075
C00075,2025-02-01,0.0,0.0,RP0075
C00075,2025-08-01,0.0,0.0,RP0075
C00075,2025-12-01,0.0,0.0,RP0075
C00075,2026-01-01,0.0,0.0,RP0075
C00075,2026-04-01,0.0,0.0,RP0075
C00075,2026-05-01,0.0,0.0,RP0075
C00075,2026-06-01,0.0,0.0,RP0075
C00075,2026-07-01,0.0,0.0,RP0075
C00075,2026-08-01,0.0,0.0,RP0075
C00076,2024-11-01,0.0,0.0,RP0076
C00076,2025-01-01,0.0,0.0,RP0076
C00076,2025-03-01,0.0,0.0,RP0076
C00076,2025-04-01,0.0,0.0,RP0076
C00076,2025-07-01,0.0,0.0,RP0076
C00076,2025-08-01,0.0,0.0,RP0076
C00076,2025-09-01,0.0,0.0,RP0076
C00076,2025-12-01,0.0,0.0,RP0076
C00076,2026-01-01,0.0,0.0,RP0076
C00076,2026-04-01,0.0,0.0,RP0076
C00076,2026-05-01,0.0,0.0,RP0076
C00076,2026-06-01,0.0,0.0,RP0076
C00076,2026-07-01,0.0,0.0,RP0076
C00077,2024-12-01,0.0,0.0,RP0077
C00077,2025-03-01,0.0,0.0,RP0077
C00077,2025-06-01,0.0,0.0,RP0077
C00077,2025-07-01,0.0,0.0,RP0077
C00077,2025-09-01,0.0,0.0,RP0077
C00077,2025-10-01,0.0,0.0,RP0077
C00077,2025-11-01,0.0,0.0,RP0077
C00077,2026-02-01,0.0,0.0,RP0077
C00077,2026-04-01,0.0,0.0,RP0077
C00077,2026-07-01,0.0,0.0,RP0077
C00078,2024-10-01,0.0,0.0,RP0078
C00078,2024-11-01,0.0,0.0,RP0078
C00078,2024-12-01,0.0,0.0,RP0078
C00078,2025-01-01,0.0,0.0,RP0078
C00078,2025-03-01,0.0,0.0,RP0078
C00078,2025-04-01,0.0,0.0,RP0078
C00078,2025-08-01,0.0,0.0,RP0078
C00078,2025-09-01,0.0,0.0,RP0078
C00078,2025-10-01,0.0,0.0,RP0078
C00078,2025-11-01,0.0,0.0,RP0078
C00078,2026-01-01,0.0,0.0,RP0078
C00078,2026-07-01,0.0,0.0,RP0078
C00079,2024-10-01,0.0,0.0,RP0079
C00079,2024-11-01,0.0,0.0,RP0079
C00079,2025-01-01,0.0,0.0,RP0079
C00079,2025-02-01,0.0,0.0,RP0079
C00079,2025-05-01,0.0,0.0,RP0079
C00079,2025-06-01,0.0,0.0,RP0079
C00079,2025-07-01,0.0,0.0,RP0079
C00079,2025-08-01,0.0,0.0,RP0079
C00079,2025-10-01,0.0,0.0,RP0079
C00079,2025-11-01,0.0,0.0,RP0079
C00079,2025-12-01,0.0,0.0,RP0079
C00079,2026-01-01,0.0,0.0,RP0079
C00079,2026-02-01,0.0,0.0,RP0079
C00079,2026-04-01,0.0,0.0,RP0079
C00079,2026-07-01,0.0,0.0,RP0079
C00080,2024-10-01,0.0,0.0,RP0080
C00080,2024-11-01,0.0,0.0,RP0080
C00080,2025-03-01,0.0,0.0,RP0080
C00080,2025-04-01,0.0,0.0,RP0080
C00080,2025-05-01,0.0,0.0,RP0080
C00080,2025-06-01,0.0,0.0,RP0080
C00080,2025-07-01,0.0,0.0,RP0080
C00080,2025-08-01,0.0,0.0,RP0080
C00080,2025-11-01,0.0,0.0,RP0080
C00080,2025-12-01,0.0,0.0,RP0080
C00080,2026-01-01,0.0,0.0,RP0080
C00080,2026-02-01,0.0,0.0,RP0080
C00080,2026-05-01,0.0,0.0,RP0080
C00081,2024-11-01,0.0,0.0,RP0081
C00081,2025-02-01,0.0,0.0,RP0081
C00081,2025-04-01,0.0,0.0,RP0081
C00081,2025-05-01,0.0,0.0,RP0081
C00081,2025-08-01,0.0,0.0,RP0081
C00081,2025-10-01,0.0,0.0,RP0081
C00081,2025-11-01,0.0,0.0,RP0081
C00081,2026-04-01,0.0,0.0,RP0081
C00081,2026-05-01,0.0,0.0,RP0081
C00081,2026-06-01,0.0,0.0,RP0081
C00081,2026-07-01,0.0,0.0,RP0081
C00082,2024-10-01,0.0,0.0,RP0082
C00082,2024-11-01,0.0,0.0,RP0082
C00082,2025-01-01,0.0,0.0,RP0082
C00082,2025-02-01,0.0,0.0,RP0082
C00082,2025-03-01,0.0,0.0,RP0082
C00082,2025-04-01,0.0,0.0,RP0082
C00082,2025-07-01,0.0,0.0,RP0082
C00082,2025-08-01,0.0,0.0,RP0082
C00082,2025-10-01,0.0,0.0,RP0082
C00082,2026-02-01,0.0,0.0,RP0082
C00082,2026-03-01,0.0,0.0,RP0082
C00082,2026-04-01,0.0,0.0,RP0082
C00082,2026-05-01,0.0,0.0,RP0082
C00082,2026-06-01,0.0,0.0,RP0082
C00082,2026-08-01,0.0,0.0,RP0082
C00083,2024-10-01,0.0,0.0,RP0083
C00083,2024-12-01,0.0,0.0,RP0083
C00083,2025-01-01,0.0,0.0,RP0083
C00083,2025-02-01,0.0,0.0,RP0083
C00083,2025-05-01,0.0,0.0,RP0083
C00083,2025-10-01,0.0,0.0,RP0083
C00083,2025-12-01,0.0,0.0,RP0083
C00083,2026-03-01,0.0,0.0,RP0083
C00083,2026-04-01,0.0,0.0,RP0083
C00083,2026-06-01,0.0,0.0,RP0083
C00083,2026-07-01,0.0,0.0,RP0083
C00083,2026-08-01,0.0,0.0,RP0083
C00084,2024-09-01,0.0,0.0,RP0084
C00084,2024-10-01,0.0,0.0,RP0084
C00084,2024-12-01,0.0,0.0,RP0084
C00084,2025-01-01,0.0,0.0,RP0084
C00084,2025-02-01,0.0,0.0,RP0084
C00084,2025-04-01,0.0,0.0,RP0084
C00084,2025-10-01,0.0,0.0,RP0084
C00084,2026-02-01,0.0,0.0,RP0084
C00084,2026-03-01,0.0,0.0,RP0084
C00084,2026-04-01,0.0,0.0,RP0084
C00084,2026-05-01,0.0,0.0,RP0084
C00084,2026-06-01,0.0,0.0,RP0084
C00084,2026-07-01,0.0,0.0,RP0084
C00085,2024-10-01,0.0,0.0,RP0085
C00085,2024-11-01,0.0,0.0,RP0085
C00085,2025-03-01,0.0,0.0,RP0085
C00085,2025-08-01,0.0,0.0,RP0085
C00085,2025-10-01,0.0,0.0,RP0085
C00085,2025-11-01,0.0,0.0,RP0085
C00085,2026-02-01,0.0,0.0,RP0085
C00085,2026-03-01,0.0,0.0,RP0085
C00085,2026-04-01,0.0,0.0,RP0085
C00085,2026-05-01,0.0,0.0,RP0085
C00086,2024-09-01,0.0,0.0,RP0086
C00086,2024-10-01,0.0,0.0,RP0086
C00086,2024-12-01,0.0,0.0,RP0086
C00086,2025-01-01,0.0,0.0,RP0086
C00086,2025-02-01,0.0,0.0,RP0086
C00086,2025-03-01,0.0,0.0,RP0086
C00086,2025-04-01,0.0,0.0,RP0086
C00086,2025-05-01,0.0,0.0,RP0086
C00086,2025-07-01,0.0,0.0,RP0086
C00086,2025-12-01,0.0,0.0,RP0086
C00086,2026-03-01,0.0,0.0,RP0086
C00086,2026-04-01,0.0,0.0,RP0086
C00086,2026-05-01,0.0,0.0,RP0086
C00086,2026-06-01,0.0,0.0,RP0086
C00086,2026-07-01,0.0,0.0,RP0086
C00087,2024-10-01,0.0,0.0,RP0087
C00087,2025-01-01,0.0,0.0,RP0087
C00087,2025-05-01,0.0,0.0,RP0087
C00087,2025-06-01,0.0,0.0,RP0087
C00087,2025-08-01,0.0,0.0,RP0087
C00087,2025-09-01,0.0,0.0,RP0087
C00087,2025-11-01,0.0,0.0,RP0087
C00087,2025-12-01,0.0,0.0,RP0087
C00087,2026-04-01,0.0,0.0,RP0087
C00087,2026-05-01,0.0,0.0,RP0087
C00087,2026-06-01,0.0,0.0,RP0087
C00088,2024-09-01,0.0,0.0,RP0088
C00088,2024-10-01,0.0,0.0,RP0088
C00088,2024-12-01,0.0,0.0,RP0088
C00088,2025-02-01,0.0,0.0,RP0088
C00088,2025-03-01,0.0,0.0,RP0088
C00088,2025-04-01,0.0,0.0,RP0088
C00088,2025-06-01,0.0,0.0,RP0088
C00088,2025-08-01,0.0,0.0,RP0088
C00088,2025-09-01,0.0,0.0,RP0088
C00088,2025-10-01,0.0,0.0,RP0088
C00088,2025-11-01,0.0,0.0,RP0088
C00088,2025-12-01,0.0,0.0,RP0088
C00088,2026-03-01,0.0,0.0,RP0088
C00088,2026-04-01,0.0,0.0,RP0088
C00088,2026-05-01,0.0,0.0,RP0088
C00088,2026-07-01,0.0,0.0,RP0088
C00088,2026-08-01,0.0,0.0,RP0088
C00089,2024-12-01,0.0,0.0,RP0089
C00089,2025-02-01,0.0,0.0,RP0089
C00089,2025-03-01,0.0,0.0,RP0089
C00089,2025-05-01,0.0,0.0,RP0089
C00089,2025-11-01,0.0,0.0,RP0089
C00089,2025-12-01,0.0,0.0,RP0089
C00089,2026-01-01,0.0,0.0,RP0089
C00089,2026-04-01,0.0,0.0,RP0089
C00089,2026-05-01,0.0,0.0,RP0089
C00089,2026-07-01,0.0,0.0,RP0089
C00089,2026-08-01,0.0,0.0,RP0089
C00090,2024-09-01,0.0,0.0,RP0090
C00090,2024-10-01,0.0,0.0,RP0090
C00090,2024-12-01,0.0,0.0,RP0090
C00090,2025-03-01,0.0,0.0,RP0090
C00090,2025-07-01,0.0,0.0,RP0090
C00090,2025-09-01,0.0,0.0,RP0090
C00090,2025-10-01,0.0,0.0,RP0090
C00090,2026-02-01,0.0,0.0,RP0090
C00090,2026-03-01,0.0,0.0,RP0090
C00090,2026-04-01,0.0,0.0,RP0090
C00090,2026-05-01,0.0,0.0,RP0090
C00090,2026-06-01,0.0,0.0,RP0090
C00091,2024-10-01,0.0,0.0,RP0091
C00091,2024-11-01,0.0,0.0,RP0091
C00091,2025-01-01,0.0,0.0,RP0091
C00091,2025-03-01,0.0,0.0,RP0091
C00091,2025-04-01,0.0,0.0,RP0091
C00091,2025-06-01,0.0,0.0,RP0091
C00091,2025-07-01,0.0,0.0,RP0091
C00091,2025-08-01,0.0,0.0,RP0091
C00091,2025-09-01,0.0,0.0,RP0091
C00091,2025-10-01,0.0,0.0,RP0091
C00091,2025-12-01,0.0,0.0,RP0091
C00091,2026-01-01,0.0,0.0,RP0091
C00091,2026-02-01,0.0,0.0,RP0091
C00091,2026-05-01,0.0,0.0,RP0091
C00092,2024-09-01,0.0,0.0,RP0092
C00092,2025-01-01,0.0,0.0,RP0092
C00092,2025-04-01,0.0,0.0,RP0092
C00092,2025-05-01,0.0,0.0,RP0092
C00092,2025-08-01,0.0,0.0,RP0092
C00092,2025-09-01,0.0,0.0,RP0092
C00092,2026-02-01,0.0,0.0,RP0092
C00092,2026-04-01,0.0,0.0,RP0092
C00092,2026-05-01,0.0,0.0,RP0092
C00092,2026-06-01,0.0,0.0,RP0092
C00092,2026-07-01,0.0,0.0,RP0092
C00093,2024-10-01,0.0,0.0,RP0093
C00093,2025-01-01,0.0,0.0,RP0093
C00093,2025-02-01,0.0,0.0,RP0093
C00093,2025-04-01,0.0,0.0,RP0093
C00093,2025-06-01,0.0,0.0,RP0093
C00093,2025-07-01,0.0,0.0,RP0093
C00093,2025-08-01,0.0,0.0,RP0093
C00093,2025-09-01,0.0,0.0,RP0093
C00093,2025-10-01,0.0,0.0,RP0093
C00093,2025-11-01,0.0,0.0,RP0093
C00093,2025-12-01,0.0,0.0,RP0093
C00093,2026-01-01,0.0,0.0,RP0093
C00093,2026-03-01,0.0,0.0,RP0093
C00093,2026-04-01,0.0,0.0,RP0093
C00093,2026-06-01,0.0,0.0,RP0093
C00093,2026-07-01,0.0,0.0,RP0093
C00094,2024-11-01,0.0,0.0,RP0094
C00094,2025-03-01,0.0,0.0,RP0094
C00094,2025-07-01,0.0,0.0,RP0094
C00094,2025-09-01,0.0,0.0,RP0094
C00094,2025-10-01,0.0,0.0,RP0094
C00094,2025-11-01,0.0,0.0,RP0094
C00094,2025-12-01,0.0,0.0,RP0094
C00094,2026-01-01,0.0,0.0,RP0094
C00094,2026-03-01,0.0,0.0,RP0094
C00094,2026-04-01,0.0,0.0,RP0094
C00094,2026-08-01,0.0,0.0,RP0094
C00095,2024-10-01,0.0,0.0,RP0095
C00095,2024-12-01,0.0,0.0,RP0095
C00095,2025-02-01,0.0,0.0,RP0095
C00095,2025-03-01,0.0,0.0,RP0095
C00095,2025-06-01,0.0,0.0,RP0095
C00095,2025-07-01,0.0,0.0,RP0095
C00095,2025-08-01,0.0,0.0,RP0095
C00095,2025-11-01,0.0,0.0,RP0095
C00095,2026-02-01,0.0,0.0,RP0095
C00095,2026-03-01,0.0,0.0,RP0095
C00095,2026-05-01,0.0,0.0,RP0095
C00095,2026-08-01,0.0,0.0,RP0095
C00096,2024-12-01,0.0,0.0,RP0096
C00096,2025-02-01,0.0,0.0,RP0096
C00096,2025-03-01,0.0,0.0,RP0096
C00096,2025-05-01,0.0,0.0,RP0096
C00096,2025-07-01,0.0,0.0,RP0096
C00096,2025-08-01,0.0,0.0,RP0096
C00096,2025-09-01,0.0,0.0,RP0096
C00096,2026-01-01,0.0,0.0,RP0096
C00096,2026-02-01,0.0,0.0,RP0096
C00096,2026-03-01,0.0,0.0,RP0096
C00096,2026-04-01,0.0,0.0,RP0096
C00097,2024-09-01,0.0,0.0,RP0097
C00097,2024-10-01,0.0,0.0,RP0097
C00097,2024-11-01,0.0,0.0,RP0097
C00097,2024-12-01,0.0,0.0,RP0097
C00097,2025-01-01,0.0,0.0,RP0097
C00097,2025-02-01,0.0,0.0,RP0097
C00097,2025-03-01,0.0,0.0,RP0097
C00097,2025-05-01,0.0,0.0,RP0097
C00097,2025-06-01,0.0,0.0,RP0097
C00097,2025-08-01,0.0,0.0,RP0097
C00097,2025-09-01,0.0,0.0,RP0097
C00097,2025-12-01,0.0,0.0,RP0097
C00097,2026-04-01,0.0,0.0,RP0097
C00097,2026-05-01,0.0,0.0,RP0097
C00097,2026-06-01,0.0,0.0,RP0097
C00098,2024-10-01,0.0,0.0,RP0098
C00098,2025-01-01,0.0,0.0,RP0098
C00098,2025-03-01,0.0,0.0,RP0098
