Commission_ID,Transaction_ID,Invoice_Line_ID,Sales_Rep_ID,Customer_ID,Product_ID,Commission_Date,Commission_Type,Commission_Rate,Commission_Amount
COM0002969,T0002969,IL0002969,SR009,C00500,P0002,2026-04-17,Standard,0.0499,56.41
COM0002970,T0002970,IL0002970,SR010,C00411,P0028,2025-09-30,Standard,0.0589,1.83
COM0002971,T0002971,IL0002971,SR011,C00077,P0030,2026-08-22,Standard,0.0363,17.88
COM0002972,T0002972,IL0002972,SR012,C00059,P0055,2026-10-19,Accelerator,0.0607,32.5
COM0002973,T0002973,IL0002973,SR013,C00167,P0128,2025-04-02,Accelerator,0.0203,7.84
COM0002974,T0002974,IL0002974,SR014,C00083,P0099,2026-12-05,Standard,0.0388,55.04
COM0002975,T0002975,IL0002975,SR015,C00175,P0065,2025-08-25,New Account,0.0182,3.57
COM0002976,T0002976,IL0002976,SR016,C00118,P0071,2025-10-30,Standard,0.0325,58.54
COM0002977,T0002977,IL0002977,SR017,C00026,P0107,2026-11-09,Accelerator,0.018,23.34
COM0002978,T0002978,IL0002978,SR018,C00173,P0035,2025-07-14,Accelerator,0.0526,48.43
COM0002979,T0002979,IL0002979,SR019,C00205,P0018,2025-12-13,Accelerator,0.041,11.33
COM0002980,T0002980,IL0002980,SR020,C00063,P0050,2025-10-04,Standard,0.0326,17.07
COM0002981,T0002981,IL0002981,SR021,C00169,P0111,2025-03-10,New Account,0.062,32.31
COM0002982,T0002982,IL0002982,SR022,C00091,P0078,2025-12-04,Standard,0.0372,7.62
COM0002983,T0002983,IL0002983,SR023,C00139,P0129,2026-09-15,New Account,0.0577,16.36
COM0002984,T0002984,IL0002984,SR024,C00298,P0049,2026-08-15,Standard,0.0486,11.48
COM0002985,T0002985,IL0002985,SR025,C00231,P0078,2025-04-21,Accelerator,0.0358,3.18
COM0002986,T0002986,IL0002986,SR026,C00201,P0104,2026-06-18,Standard,0.0479,45.8
COM0002987,T0002987,IL0002987,SR027,C00455,P0084,2026-04-14,Standard,0.0362,19.22
COM0002988,T0002988,IL0002988,SR028,C00369,P0030,2025-06-03,Standard,0.0181,2.81
COM0002989,T0002989,IL0002989,SR029,C00393,P0044,2026-07-01,Standard,0.0619,23.91
COM0002990,T0002990,IL0002990,SR030,C00203,P0045,2025-09-15,New Account,0.0526,117.06
COM0002991,T0002991,IL0002991,SR031,C00082,P0062,2025-09-17,Accelerator,0.0301,34.94
COM0002992,T0002992,IL0002992,SR032,C00334,P0138,2025-07-22,New Account,0.0577,92.29
COM0002993,T0002993,IL0002993,SR033,C00039,P0011,2025-05-18,New Account,0.0535,24.22
COM0002994,T0002994,IL0002994,SR034,C00438,P0019,2026-01-15,Standard,0.0292,75.8
COM0002995,T0002995,IL0002995,SR035,C00454,P0017,2025-10-24,New Account,0.0387,70.19
COM0002996,T0002996,IL0002996,SR036,C00298,P0142,2025-08-28,New Account,0.0555,15.51
COM0002997,T0002997,IL0002997,SR037,C00099,P0043,2026-10-26,Standard,0.0569,113.44
COM0002998,T0002998,IL0002998,SR038,C00181,P0117,2025-08-26,Standard,0.0152,3.76
COM0002999,T0002999,IL0002999,SR039,C00346,P0021,2025-07-11,Standard,0.0372,19.19
COM0003000,T0003000,IL0003000,SR040,C00254,P0123,2025-01-04,New Account,0.0152,0.65
COM0003001,T0003001,IL0003001,SR001,C00102,P0089,2026-02-14,Accelerator,0.0437,46.21
COM0003002,T0003002,IL0003002,SR002,C00184,P0019,2026-08-16,New Account,0.0627,52.52
COM0003003,T0003003,IL0003003,SR003,C00419,P0049,2025-07-20,New Account,0.026,30.98
COM0003004,T0003004,IL0003004,SR004,C00474,P0026,2026-12-22,New Account,0.0538,63.86
COM0003005,T0003005,IL0003005,SR005,C00376,P0003,2025-12-31,New Account,0.0447,2.44
COM0003006,T0003006,IL0003006,SR006,C00250,P0129,2026-12-20,Standard,0.0445,10.46
COM0003007,T0003007,IL0003007,SR007,C00042,P0113,2026-06-13,Standard,0.0107,25.86
COM0003008,T0003008,IL0003008,SR008,C00437,P0082,2026-11-30,New Account,0.0198,1.72
COM0003009,T0003009,IL0003009,SR009,C00037,P0023,2025-08-11,New Account,0.0494,14.61
COM0003010,T0003010,IL0003010,SR010,C00375,P0086,2026-03-19,New Account,0.0126,12.71
COM0003011,T0003011,IL0003011,SR011,C00153,P0141,2026-03-04,New Account,0.042,14.78
COM0003012,T0003012,IL0003012,SR012,C00230,P0012,2025-03-31,Accelerator,0.041,36.1
COM0003013,T0003013,IL0003013,SR013,C00389,P0017,2025-07-08,Accelerator,0.0549,110.18
COM0003014,T0003014,IL0003014,SR014,C00160,P0127,2026-10-22,Standard,0.0417,38.43
COM0003015,T0003015,IL0003015,SR015,C00432,P0102,2025-10-29,Standard,0.0121,0.36
COM0003016,T0003016,IL0003016,SR016,C00069,P0013,2025-11-07,New Account,0.0372,21.87
COM0003017,T0003017,IL0003017,SR017,C00337,P0022,2025-05-14,Standard,0.0211,36.91
COM0003018,T0003018,IL0003018,SR018,C00367,P0142,2026-05-24,Standard,0.0413,47.26
COM0003019,T0003019,IL0003019,SR019,C00405,P0055,2025-05-12,Standard,0.027,10.85
COM0003020,T0003020,IL0003020,SR020,C00116,P0010,2026-05-03,Accelerator,0.0561,20.14
COM0003021,T0003021,IL0003021,SR021,C00425,P0058,2026-04-13,Standard,0.0207,7.13
COM0003022,T0003022,IL0003022,SR022,C00021,P0064,2026-11-25,Accelerator,0.0261,43.04
COM0003023,T0003023,IL0003023,SR023,C00167,P0062,2026-10-15,Standard,0.0497,3.49
COM0003024,T0003024,IL0003024,SR024,C00289,P0081,2026-11-22,Standard,0.0166,3.15
COM0003025,T0003025,IL0003025,SR025,C00494,P0020,2026-04-25,Standard,0.0404,21.21
COM0003026,T0003026,IL0003026,SR026,C00387,P0057,2025-12-11,New Account,0.0554,26.41
COM0003027,T0003027,IL0003027,SR027,C00240,P0129,2026-04-12,Standard,0.0186,52.5
COM0003028,T0003028,IL0003028,SR028,C00391,P0009,2025-04-19,Standard,0.0285,57.52
COM0003029,T0003029,IL0003029,SR029,C00064,P0045,2025-03-11,Standard,0.0397,13.87
COM0003030,T0003030,IL0003030,SR030,C00488,P0080,2025-01-24,New Account,0.0131,13.75
COM0003031,T0003031,IL0003031,SR031,C00422,P0128,2025-11-04,New Account,0.0559,48.23
COM0003032,T0003032,IL0003032,SR032,C00119,P0063,2025-01-15,Accelerator,0.0522,50.25
COM0003033,T0003033,IL0003033,SR033,C00431,P0097,2025-11-12,New Account,0.0196,32.65
COM0003034,T0003034,IL0003034,SR034,C00328,P0015,2025-08-07,Accelerator,0.0302,21.78
COM0003035,T0003035,IL0003035,SR035,C00134,P0104,2025-05-27,Standard,0.0444,14.14
COM0003036,T0003036,IL0003036,SR036,C00219,P0074,2026-06-08,Accelerator,0.0203,4.35
COM0003037,T0003037,IL0003037,SR037,C00238,P0095,2025-06-20,New Account,0.043,18.87
COM0003038,T0003038,IL0003038,SR038,C00182,P0098,2025-06-08,Accelerator,0.0458,6.21
COM0003039,T0003039,IL0003039,SR039,C00344,P0040,2026-10-27,Accelerator,0.0232,2.24
COM0003040,T0003040,IL0003040,SR040,C00015,P0098,2025-05-21,New Account,0.0351,14.92
COM0003041,T0003041,IL0003041,SR001,C00346,P0080,2025-03-19,Standard,0.0321,19.67
COM0003042,T0003042,IL0003042,SR002,C00287,P0068,2025-07-24,Accelerator,0.065,94.56
COM0003043,T0003043,IL0003043,SR003,C00160,P0070,2026-09-18,Accelerator,0.0567,105.85
COM0003044,T0003044,IL0003044,SR004,C00275,P0040,2025-11-21,Accelerator,0.0497,25.64
COM0003045,T0003045,IL0003045,SR005,C00160,P0009,2026-11-04,Accelerator,0.0122,2.51
COM0003046,T0003046,IL0003046,SR006,C00378,P0086,2026-11-17,New Account,0.0602,90.2
COM0003047,T0003047,IL0003047,SR007,C00300,P0116,2025-04-01,Accelerator,0.0167,9.94
COM0003048,T0003048,IL0003048,SR008,C00248,P0065,2026-05-16,Accelerator,0.0409,38.26
COM0003049,T0003049,IL0003049,SR009,C00198,P0146,2025-01-09,Accelerator,0.039,105.45
COM0003050,T0003050,IL0003050,SR010,C00255,P0119,2025-08-01,Accelerator,0.0231,22.19
COM0003051,T0003051,IL0003051,SR011,C00052,P0036,2026-08-20,Standard,0.0398,5.15
COM0003052,T0003052,IL0003052,SR012,C00223,P0012,2026-09-10,Standard,0.0284,7.43
COM0003053,T0003053,IL0003053,SR013,C00016,P0113,2026-04-25,New Account,0.0406,14.06
COM0003054,T0003054,IL0003054,SR014,C00202,P0015,2026-12-04,New Account,0.0643,19.32
COM0003055,T0003055,IL0003055,SR015,C00306,P0131,2026-10-12,Standard,0.0624,79.05
COM0003056,T0003056,IL0003056,SR016,C00303,P0068,2026-05-27,New Account,0.0468,79.88
COM0003057,T0003057,IL0003057,SR017,C00376,P0130,2026-04-13,Standard,0.0638,30.39
COM0003058,T0003058,IL0003058,SR018,C00225,P0028,2025-05-28,New Account,0.0589,13.87
COM0003059,T0003059,IL0003059,SR019,C00469,P0034,2026-11-13,New Account,0.0446,15.04
COM0003060,T0003060,IL0003060,SR020,C00173,P0094,2026-02-03,Standard,0.0644,6.48
COM0003061,T0003061,IL0003061,SR021,C00446,P0034,2026-12-26,Standard,0.0154,1.33
COM0003062,T0003062,IL0003062,SR022,C00368,P0035,2026-06-23,Accelerator,0.0454,52.56
COM0003063,T0003063,IL0003063,SR023,C00420,P0117,2025-08-23,Standard,0.0443,24.76
COM0003064,T0003064,IL0003064,SR024,C00062,P0011,2025-12-19,Accelerator,0.0446,14.48
COM0003065,T0003065,IL0003065,SR025,C00268,P0099,2026-12-15,New Account,0.0372,69.68
COM0003066,T0003066,IL0003066,SR026,C00497,P0007,2025-04-25,Standard,0.0481,3.21
COM0003067,T0003067,IL0003067,SR027,C00027,P0122,2026-01-06,New Account,0.0419,39.38
COM0003068,T0003068,IL0003068,SR028,C00456,P0071,2025-07-17,Accelerator,0.0633,62.92
COM0003069,T0003069,IL0003069,SR029,C00328,P0007,2026-09-14,Accelerator,0.0577,21.66
COM0003070,T0003070,IL0003070,SR030,C00044,P0041,2026-05-05,Standard,0.012,20.96
COM0003071,T0003071,IL0003071,SR031,C00396,P0010,2026-02-28,Accelerator,0.0476,15.19
COM0003072,T0003072,IL0003072,SR032,C00059,P0118,2025-12-26,Accelerator,0.0542,117.62
COM0003073,T0003073,IL0003073,SR033,C00443,P0001,2026-03-21,Accelerator,0.0291,42.83
COM0003074,T0003074,IL0003074,SR034,C00025,P0114,2025-01-25,New Account,0.0175,23.0
COM0003075,T0003075,IL0003075,SR035,C00301,P0087,2025-01-06,Accelerator,0.0321,6.18
COM0003076,T0003076,IL0003076,SR036,C00347,P0101,2025-10-26,New Account,0.0247,13.76
COM0003077,T0003077,IL0003077,SR037,C00407,P0058,2025-11-12,New Account,0.0229,26.49
COM0003078,T0003078,IL0003078,SR038,C00134,P0050,2026-01-31,Accelerator,0.0113,10.61
COM0003079,T0003079,IL0003079,SR039,C00132,P0009,2026-04-05,Standard,0.0478,128.95
COM0003080,T0003080,IL0003080,SR040,C00273,P0081,2026-01-04,Accelerator,0.0498,47.07
COM0003081,T0003081,IL0003081,SR001,C00149,P0024,2026-03-16,New Account,0.0269,41.45
COM0003082,T0003082,IL0003082,SR002,C00143,P0148,2025-06-13,Standard,0.0129,3.86
COM0003083,T0003083,IL0003083,SR003,C00480,P0113,2025-09-10,Standard,0.0568,1.94
COM0003084,T0003084,IL0003084,SR004,C00192,P0101,2026-04-03,Accelerator,0.0633,58.56
COM0003085,T0003085,IL0003085,SR005,C00343,P0041,2025-08-14,Accelerator,0.0431,48.35
COM0003086,T0003086,IL0003086,SR006,C00437,P0064,2025-06-08,Standard,0.015,1.47
COM0003087,T0003087,IL0003087,SR007,C00362,P0079,2025-05-26,New Account,0.0104,15.9
COM0003088,T0003088,IL0003088,SR008,C00416,P0138,2026-05-18,New Account,0.0459,74.64
COM0003089,T0003089,IL0003089,SR009,C00421,P0104,2025-09-09,Accelerator,0.0541,9.87
COM0003090,T0003090,IL0003090,SR010,C00444,P0113,2026-03-31,Accelerator,0.0348,79.54
COM0003091,T0003091,IL0003091,SR011,C00447,P0114,2025-09-11,New Account,0.0145,3.37
COM0003092,T0003092,IL0003092,SR012,C00199,P0144,2025-07-21,New Account,0.0265,8.34
COM0003093,T0003093,IL0003093,SR013,C00465,P0092,2025-03-23,Standard,0.0425,89.29
COM0003094,T0003094,IL0003094,SR014,C00077,P0075,2026-06-21,Accelerator,0.0308,30.15
COM0003095,T0003095,IL0003095,SR015,C00258,P0129,2026-09-11,Standard,0.0141,6.15
COM0003096,T0003096,IL0003096,SR016,C00446,P0150,2026-08-14,New Account,0.0135,2.19
COM0003097,T0003097,IL0003097,SR017,C00357,P0002,2026-11-09,Accelerator,0.0506,75.3
COM0003098,T0003098,IL0003098,SR018,C00137,P0029,2026-11-14,Accelerator,0.0468,42.1
COM0003099,T0003099,IL0003099,SR019,C00420,P0080,2026-12-04,Accelerator,0.0594,94.56
COM0003100,T0003100,IL0003100,SR020,C00369,P0111,2026-05-01,Standard,0.0625,117.6
COM0003101,T0003101,IL0003101,SR021,C00436,P0036,2025-12-17,Accelerator,0.0128,10.43
COM0003102,T0003102,IL0003102,SR022,C00254,P0136,2026-06-16,New Account,0.0311,47.96
COM0003103,T0003103,IL0003103,SR023,C00359,P0142,2026-12-05,Standard,0.0134,1.48
COM0003104,T0003104,IL0003104,SR024,C00142,P0009,2026-12-04,New Account,0.0258,43.76
COM0003105,T0003105,IL0003105,SR025,C00132,P0064,2025-03-31,Standard,0.0128,1.88
COM0003106,T0003106,IL0003106,SR026,C00472,P0029,2025-04-22,New Account,0.0239,24.11
COM0003107,T0003107,IL0003107,SR027,C00149,P0092,2026-12-15,New Account,0.0158,21.75
COM0003108,T0003108,IL0003108,SR028,C00109,P0082,2026-06-20,Standard,0.0184,42.8
COM0003109,T0003109,IL0003109,SR029,C00497,P0102,2025-12-24,Accelerator,0.0563,129.09
COM0003110,T0003110,IL0003110,SR030,C00224,P0065,2026-07-05,New Account,0.0448,74.2
COM0003111,T0003111,IL0003111,SR031,C00057,P0111,2026-08-21,Accelerator,0.0322,39.48
COM0003112,T0003112,IL0003112,SR032,C00480,P0138,2026-12-02,Standard,0.0119,4.09
COM0003113,T0003113,IL0003113,SR033,C00454,P0013,2026-09-13,Accelerator,0.0263,0.21
COM0003114,T0003114,IL0003114,SR034,C00161,P0033,2026-09-28,Accelerator,0.0279,15.76
COM0003115,T0003115,IL0003115,SR035,C00293,P0011,2025-03-19,Accelerator,0.0577,82.7
COM0003116,T0003116,IL0003116,SR036,C00049,P0101,2025-02-06,Accelerator,0.0508,53.64
COM0003117,T0003117,IL0003117,SR037,C00375,P0034,2025-07-13,Accelerator,0.0324,8.49
COM0003118,T0003118,IL0003118,SR038,C00388,P0135,2026-09-02,Accelerator,0.032,8.02
COM0003119,T0003119,IL0003119,SR039,C00250,P0072,2025-02-20,Accelerator,0.0154,1.21
COM0003120,T0003120,IL0003120,SR040,C00482,P0145,2026-10-18,Accelerator,0.0293,6.44
COM0003121,T0003121,IL0003121,SR001,C00248,P0025,2026-04-25,Accelerator,0.0346,9.22
COM0003122,T0003122,IL0003122,SR002,C00113,P0126,2026-10-21,New Account,0.0186,14.42
COM0003123,T0003123,IL0003123,SR003,C00286,P0028,2025-11-14,Accelerator,0.029,72.34
COM0003124,T0003124,IL0003124,SR004,C00382,P0033,2026-08-14,New Account,0.011,3.48
COM0003125,T0003125,IL0003125,SR005,C00426,P0057,2025-09-18,Accelerator,0.0504,17.99
COM0003126,T0003126,IL0003126,SR006,C00457,P0074,2025-07-05,New Account,0.053,32.18
COM0003127,T0003127,IL0003127,SR007,C00231,P0029,2025-08-15,New Account,0.0425,5.37
COM0003128,T0003128,IL0003128,SR008,C00486,P0074,2025-03-31,Accelerator,0.0407,16.27
COM0003129,T0003129,IL0003129,SR009,C00370,P0084,2026-11-01,Standard,0.0192,1.0
COM0003130,T0003130,IL0003130,SR010,C00108,P0042,2025-09-15,Accelerator,0.0592,86.62
COM0003131,T0003131,IL0003131,SR011,C00077,P0043,2026-10-07,Accelerator,0.0633,107.0
COM0003132,T0003132,IL0003132,SR012,C00472,P0140,2026-04-02,New Account,0.0168,7.14
COM0003133,T0003133,IL0003133,SR013,C00461,P0016,2025-02-14,New Account,0.0406,31.97
COM0003134,T0003134,IL0003134,SR014,C00146,P0104,2025-12-05,Standard,0.0367,50.26
COM0003135,T0003135,IL0003135,SR015,C00327,P0056,2026-03-08,New Account,0.0291,20.9
COM0003136,T0003136,IL0003136,SR016,C00481,P0017,2025-10-19,New Account,0.0577,70.64
COM0003137,T0003137,IL0003137,SR017,C00419,P0132,2025-03-11,Accelerator,0.055,25.67
COM0003138,T0003138,IL0003138,SR018,C00210,P0084,2026-08-17,New Account,0.0563,0.48
COM0003139,T0003139,IL0003139,SR019,C00094,P0146,2025-06-07,New Account,0.0365,29.33
COM0003140,T0003140,IL0003140,SR020,C00174,P0091,2025-09-29,New Account,0.0236,42.08
COM0003141,T0003141,IL0003141,SR021,C00480,P0110,2025-05-28,Standard,0.0137,1.85
COM0003142,T0003142,IL0003142,SR022,C00074,P0032,2026-07-27,New Account,0.0246,10.28
COM0003143,T0003143,IL0003143,SR023,C00017,P0023,2026-01-14,Standard,0.0317,44.45
COM0003144,T0003144,IL0003144,SR024,C00102,P0014,2025-12-03,Standard,0.0632,94.28
COM0003145,T0003145,IL0003145,SR025,C00487,P0113,2025-02-21,Accelerator,0.0313,9.59
COM0003146,T0003146,IL0003146,SR026,C00420,P0002,2026-12-02,Standard,0.0166,7.37
COM0003147,T0003147,IL0003147,SR027,C00297,P0047,2025-12-10,New Account,0.0386,20.26
COM0003148,T0003148,IL0003148,SR028,C00168,P0115,2025-05-27,New Account,0.0222,16.3
COM0003149,T0003149,IL0003149,SR029,C00243,P0015,2025-06-19,Accelerator,0.0493,27.91
COM0003150,T0003150,IL0003150,SR030,C00054,P0012,2026-02-12,New Account,0.0556,30.43
COM0003151,T0003151,IL0003151,SR031,C00087,P0129,2026-02-10,Accelerator,0.014,21.95
COM0003152,T0003152,IL0003152,SR032,C00310,P0066,2025-09-14,Accelerator,0.0132,11.7
COM0003153,T0003153,IL0003153,SR033,C00166,P0107,2026-12-26,Standard,0.0473,40.2
COM0003154,T0003154,IL0003154,SR034,C00127,P0140,2026-07-12,Standard,0.0135,3.86
COM0003155,T0003155,IL0003155,SR035,C00253,P0127,2025-07-28,Standard,0.0338,30.55
COM0003156,T0003156,IL0003156,SR036,C00040,P0099,2025-01-29,Accelerator,0.0435,12.75
COM0003157,T0003157,IL0003157,SR037,C00476,P0050,2025-03-16,New Account,0.0356,49.04
COM0003158,T0003158,IL0003158,SR038,C00024,P0047,2026-05-12,Accelerator,0.0307,11.78
COM0003159,T0003159,IL0003159,SR039,C00051,P0117,2025-09-08,New Account,0.0635,48.45
COM0003160,T0003160,IL0003160,SR040,C00488,P0119,2025-03-23,Standard,0.0148,22.74
COM0003161,T0003161,IL0003161,SR001,C00402,P0131,2025-08-12,Accelerator,0.0602,16.68
COM0003162,T0003162,IL0003162,SR002,C00030,P0142,2026-10-04,New Account,0.0369,0.6
COM0003163,T0003163,IL0003163,SR003,C00376,P0134,2026-11-04,Standard,0.0578,162.44
COM0003164,T0003164,IL0003164,SR004,C00342,P0004,2026-01-25,New Account,0.0268,46.2
COM0003165,T0003165,IL0003165,SR005,C00096,P0116,2025-12-25,Standard,0.0404,14.57
COM0003166,T0003166,IL0003166,SR006,C00372,P0075,2025-12-21,New Account,0.0418,115.49
COM0003167,T0003167,IL0003167,SR007,C00229,P0130,2026-02-15,Accelerator,0.0559,27.03
COM0003168,T0003168,IL0003168,SR008,C00092,P0082,2025-01-08,New Account,0.0428,19.47
COM0003169,T0003169,IL0003169,SR009,C00315,P0147,2025-02-11,Standard,0.0108,2.63
COM0003170,T0003170,IL0003170,SR010,C00406,P0051,2026-01-05,Standard,0.0404,39.87
COM0003171,T0003171,IL0003171,SR011,C00164,P0042,2026-05-29,Standard,0.0212,15.26
COM0003172,T0003172,IL0003172,SR012,C00376,P0002,2025-02-20,Accelerator,0.0399,49.52
COM0003173,T0003173,IL0003173,SR013,C00168,P0002,2025-11-26,Standard,0.0211,52.1
COM0003174,T0003174,IL0003174,SR014,C00290,P0007,2025-07-11,New Account,0.051,146.68
COM0003175,T0003175,IL0003175,SR015,C00459,P0051,2026-03-14,Accelerator,0.0521,13.3
COM0003176,T0003176,IL0003176,SR016,C00346,P0121,2025-03-09,Accelerator,0.0594,120.29
COM0003177,T0003177,IL0003177,SR017,C00291,P0112,2026-03-27,New Account,0.017,24.4
COM0003178,T0003178,IL0003178,SR018,C00378,P0007,2026-04-04,Standard,0.0354,33.98
COM0003179,T0003179,IL0003179,SR019,C00386,P0071,2025-04-13,New Account,0.0132,15.11
COM0003180,T0003180,IL0003180,SR020,C00205,P0008,2026-08-02,New Account,0.0433,11.97
COM0003181,T0003181,IL0003181,SR021,C00389,P0011,2026-04-23,Standard,0.0505,29.31
COM0003182,T0003182,IL0003182,SR022,C00226,P0118,2025-06-16,Accelerator,0.0381,57.04
COM0003183,T0003183,IL0003183,SR023,C00269,P0145,2025-10-02,Standard,0.0295,62.99
COM0003184,T0003184,IL0003184,SR024,C00111,P0087,2025-07-14,Accelerator,0.0499,1.13
COM0003185,T0003185,IL0003185,SR025,C00366,P0136,2025-07-20,New Account,0.0242,17.56
COM0003186,T0003186,IL0003186,SR026,C00408,P0089,2026-02-07,Standard,0.0266,21.65
COM0003187,T0003187,IL0003187,SR027,C00171,P0058,2025-09-12,Accelerator,0.0507,74.98
COM0003188,T0003188,IL0003188,SR028,C00060,P0068,2025-03-02,New Account,0.0572,12.01
COM0003189,T0003189,IL0003189,SR029,C00088,P0136,2026-02-15,Accelerator,0.0323,18.25
COM0003190,T0003190,IL0003190,SR030,C00379,P0079,2025-05-01,Standard,0.0336,43.31
COM0003191,T0003191,IL0003191,SR031,C00171,P0123,2026-08-05,Standard,0.0367,27.01
COM0003192,T0003192,IL0003192,SR032,C00259,P0029,2025-09-01,Standard,0.0314,3.01
COM0003193,T0003193,IL0003193,SR033,C00339,P0100,2025-09-15,Standard,0.0174,10.12
COM0003194,T0003194,IL0003194,SR034,C00317,P0136,2026-09-29,Accelerator,0.0573,91.63
COM0003195,T0003195,IL0003195,SR035,C00189,P0020,2025-09-25,Standard,0.0369,38.63
COM0003196,T0003196,IL0003196,SR036,C00088,P0067,2026-07-26,Accelerator,0.0257,29.83
COM0003197,T0003197,IL0003197,SR037,C00274,P0099,2026-05-05,Standard,0.0396,18.09
COM0003198,T0003198,IL0003198,SR038,C00200,P0030,2026-08-28,Accelerator,0.0192,32.48
COM0003199,T0003199,IL0003199,SR039,C00410,P0017,2025-05-31,Accelerator,0.0201,33.6
COM0003200,T0003200,IL0003200,SR040,C00180,P0149,2025-03-27,Accelerator,0.0334,3.25
COM0003201,T0003201,IL0003201,SR001,C00390,P0014,2025-09-18,Standard,0.0457,25.53
COM0003202,T0003202,IL0003202,SR002,C00069,P0029,2026-10-17,New Account,0.0316,6.18
COM0003203,T0003203,IL0003203,SR003,C00317,P0102,2026-04-19,Accelerator,0.0308,42.9
COM0003204,T0003204,IL0003204,SR004,C00132,P0101,2025-05-20,Accelerator,0.0402,28.63
COM0003205,T0003205,IL0003205,SR005,C00189,P0044,2026-08-16,Standard,0.0293,37.98
COM0003206,T0003206,IL0003206,SR006,C00360,P0129,2026-05-17,Standard,0.0344,4.07
COM0003207,T0003207,IL0003207,SR007,C00200,P0114,2025-08-02,Accelerator,0.0289,1.59
COM0003208,T0003208,IL0003208,SR008,C00163,P0002,2025-04-16,New Account,0.0401,28.74
COM0003209,T0003209,IL0003209,SR009,C00324,P0105,2026-07-19,Accelerator,0.0543,55.65
COM0003210,T0003210,IL0003210,SR010,C00465,P0125,2025-01-18,New Account,0.0507,20.47
COM0003211,T0003211,IL0003211,SR011,C00147,P0027,2026-11-03,Standard,0.0584,7.96
COM0003212,T0003212,IL0003212,SR012,C00120,P0083,2026-10-11,Standard,0.0139,8.78
COM0003213,T0003213,IL0003213,SR013,C00020,P0115,2025-12-05,New Account,0.0237,37.95
COM0003214,T0003214,IL0003214,SR014,C00373,P0040,2025-12-28,New Account,0.011,1.0
COM0003215,T0003215,IL0003215,SR015,C00027,P0022,2026-10-18,New Account,0.0399,53.23
COM0003216,T0003216,IL0003216,SR016,C00390,P0110,2026-12-04,Standard,0.0607,13.88
COM0003217,T0003217,IL0003217,SR017,C00031,P0058,2025-05-26,New Account,0.0622,37.19
COM0003218,T0003218,IL0003218,SR018,C00145,P0037,2025-05-12,Accelerator,0.0369,85.16
COM0003219,T0003219,IL0003219,SR019,C00483,P0124,2026-11-23,Accelerator,0.015,7.79
COM0003220,T0003220,IL0003220,SR020,C00262,P0091,2025-03-02,New Account,0.0343,2.22
COM0003221,T0003221,IL0003221,SR021,C00230,P0037,2025-07-13,Standard,0.0479,29.03
COM0003222,T0003222,IL0003222,SR022,C00053,P0017,2025-10-21,Accelerator,0.055,22.24
COM0003223,T0003223,IL0003223,SR023,C00259,P0096,2025-03-04,Standard,0.0173,3.87
COM0003224,T0003224,IL0003224,SR024,C00323,P0051,2025-01-17,New Account,0.045,29.22
COM0003225,T0003225,IL0003225,SR025,C00249,P0106,2026-03-02,New Account,0.0124,25.29
COM0003226,T0003226,IL0003226,SR026,C00170,P0015,2025-11-02,Standard,0.0292,35.99
COM0003227,T0003227,IL0003227,SR027,C00056,P0013,2025-04-24,Accelerator,0.0123,16.54
COM0003228,T0003228,IL0003228,SR028,C00354,P0064,2025-07-16,Accelerator,0.0542,6.42
COM0003229,T0003229,IL0003229,SR029,C00238,P0006,2025-01-30,Accelerator,0.0593,36.35
COM0003230,T0003230,IL0003230,SR030,C00064,P0077,2026-10-10,Accelerator,0.0574,80.82
COM0003231,T0003231,IL0003231,SR031,C00339,P0035,2025-09-19,New Account,0.0648,107.37
COM0003232,T0003232,IL0003232,SR032,C00086,P0009,2025-12-20,Accelerator,0.0483,44.61
COM0003233,T0003233,IL0003233,SR033,C00093,P0138,2026-07-14,Standard,0.0284,80.6
COM0003234,T0003234,IL0003234,SR034,C00426,P0092,2025-11-04,Standard,0.0353,52.39
COM0003235,T0003235,IL0003235,SR035,C00337,P0076,2026-02-08,Accelerator,0.0438,31.03
COM0003236,T0003236,IL0003236,SR036,C00447,P0040,2025-11-07,Standard,0.0619,68.0
COM0003237,T0003237,IL0003237,SR037,C00307,P0089,2026-05-15,New Account,0.0524,35.31
COM0003238,T0003238,IL0003238,SR038,C00074,P0088,2026-05-17,Accelerator,0.0429,27.86
COM0003239,T0003239,IL0003239,SR039,C00425,P0127,2025-02-03,New Account,0.0293,31.61
COM0003240,T0003240,IL0003240,SR040,C00301,P0033,2026-05-15,Standard,0.051,99.43
COM0003241,T0003241,IL0003241,SR001,C00472,P0052,2026-12-30,Standard,0.0504,116.62
COM0003242,T0003242,IL0003242,SR002,C00267,P0131,2026-02-05,Standard,0.0261,19.88
COM0003243,T0003243,IL0003243,SR003,C00287,P0150,2026-03-01,New Account,0.0641,9.88
COM0003244,T0003244,IL0003244,SR004,C00161,P0031,2026-01-15,Accelerator,0.032,19.88
COM0003245,T0003245,IL0003245,SR005,C00477,P0020,2026-01-16,Standard,0.056,20.03
COM0003246,T0003246,IL0003246,SR006,C00231,P0080,2026-08-05,New Account,0.0263,34.0
COM0003247,T0003247,IL0003247,SR007,C00044,P0147,2025-07-22,New Account,0.0182,2.75
COM0003248,T0003248,IL0003248,SR008,C00093,P0089,2025-07-07,Standard,0.0448,9.94
